order_id,order_date,customer_id,product,qty,unit_price,cost,channel,city
107198,2025-11-20 02:11:23,C00868,Monitor,1,976.63,681.36,marketplace,Salvador
107199,2025-05-16 05:55:42,C00734,Keyboard,1,142.14,91.21,store,Recife
107200,2025-04-21 08:48:15,C04414,Keyboard,5,151.85,93.48,online,Rio de Janeiro
107201,2025-05-15 19:30:36,C03689,Headset,1,188.81,110.72,store,Fortaleza
107202,2025-06-10 04:10:27,C04007,Keyboard,4,162.92,87.84,store,São Paulo
107203,2025-06-02 21:56:01,C01320,Laptop Stand,3,108.1,58.77,online,Curitiba
107204,2025-11-28 19:30:01,C03082,Laptop Stand,5,130.69,61.82,marketplace,Curitiba
107205,2025-04-03 22:32:55,C03924,Laptop Stand,5,125.0,57.22,store,Curitiba
107206,2025-04-08 16:31:12,C01384,Webcam,2,246.44,134.37,online,Fortaleza
107207,2025-03-15 18:45:28,C02748,Webcam,1,265.65,134.8,store,Fortaleza
107208,2025-11-02 20:15:34,C03871,Monitor,3,964.57,699.68,marketplace,São Paulo
107209,2025-04-01 01:31:45,C02042,Laptop Stand,4,121.53,62.56,online,Goiania
107210,2025-02-16 07:47:44,C04496,Headset,3,215.4,114.92,store,Goiania
107211,2025-07-06 18:54:05,C04143,Keyboard,3,163.19,95.39,marketplace,Curitiba
107212,2025-11-01 13:58:47,C00011,USB Hub,3,73.99,26.17,store,Fortaleza
107213,2025-09-19 11:32:25,C02650,Headset,4,184.44,129.04,marketplace,Curitiba
107214,2025-01-14 14:44:00,C03366,Mouse,4,75.94,28.07,store,Goiania
107215,2025-11-09 01:53:46,C04515,USB Hub,5,76.46,25.88,online,Salvador
107216,2025-08-07 21:19:17,C00129,Laptop Stand,2,110.54,54.28,marketplace,Recife
107217,2025-10-14 00:11:55,C00368,Keyboard,2,151.42,91.99,online,Cuiaba
107218,2025-05-20 18:03:51,C02569,Headset,3,207.55,130.4,online,São Paulo
107219,2025-04-29 12:58:19,C03317,Webcam,1,242.29,144.61,store,São Paulo
107220,2025-07-17 22:13:21,C02907,Mouse,3,83.12,29.91,marketplace,Salvador
107221,2025-09-20 13:43:56,C04877,Webcam,2,244.02,149.42,online,Rio de Janeiro
107222,2025-04-21 03:19:27,C01656,SSD 1TB,2,491.93,314.13,online,Brasília
107223,2025-12-16 09:31:17,C00434,USB Hub,5,72.3,23.87,store,Goiania
107224,2025-02-16 04:04:59,C04816,Keyboard,4,164.92,90.17,marketplace,Cuiaba
107225,2025-06-17 14:36:22,C03261,Keyboard,4,146.02,82.26,online,Brasília
107226,2025-03-04 10:27:09,C00097,Mouse,5,79.05,30.1,marketplace,Salvador
107227,2025-05-12 23:13:03,C03662,SSD 1TB,1,471.53,326.17,store,Cuiaba
107228,2025-02-23 20:07:29,C04838,Monitor,2,977.96,675.63,online,Recife
107229,2025-07-17 12:08:41,C01237,Mouse,5,88.3,31.77,online,Goiania
107230,2025-06-26 22:30:36,C02602,Webcam,3,229.07,130.99,marketplace,Fortaleza
107231,2025-03-13 20:56:59,C01002,Mouse,4,76.48,28.12,marketplace,Salvador
107232,2025-12-03 01:10:42,C02153,Headset,1,193.43,114.61,online,Cuiaba
107233,2025-04-06 07:02:41,C00959,Webcam,2,243.58,134.61,marketplace,São Paulo
107234,2025-08-08 04:13:47,C01600,Headset,2,184.57,114.01,store,São Paulo
107235,2025-11-29 15:01:18,C01790,Laptop Stand,4,127.87,57.01,marketplace,Goiania
107236,2025-09-25 10:28:37,C03661,Headset,4,189.31,127.85,store,Cuiaba
107237,2025-02-23 23:06:36,C01921,Mouse,1,82.83,28.22,marketplace,Fortaleza
107238,2025-02-25 21:30:37,C01148,Headset,5,204.69,124.65,online,Cuiaba
107239,2025-07-18 05:32:10,C03664,SSD 1TB,5,433.75,323.52,marketplace,Brasília
107240,2025-11-18 14:13:53,C04614,SSD 1TB,3,410.52,309.55,marketplace,Recife
107241,2025-03-26 22:48:38,C02548,Monitor,3,879.74,641.29,store,Brasília
107242,2025-11-30 23:49:13,C02166,Laptop Stand,1,125.63,65.6,store,Curitiba
107243,2025-01-22 09:08:09,C03121,Laptop Stand,2,131.64,57.5,marketplace,São Paulo
107244,2025-12-15 10:51:03,C00314,Laptop Stand,5,114.26,63.17,marketplace,Salvador
107245,2025-04-14 12:31:42,C01113,Monitor,5,879.55,698.86,marketplace,São Paulo
107246,2025-05-02 22:51:50,C04917,Monitor,1,926.52,656.94,store,Recife
107247,2025-04-18 23:11:07,C01988,USB Hub,4,69.65,26.79,online,Recife
107248,2025-12-03 01:00:52,C02245,Webcam,5,228.0,149.75,marketplace,Goiania
107249,2025-11-13 01:13:46,C02702,Webcam,2,252.18,151.09,store,Goiania
107250,2025-03-07 20:13:20,C04296,SSD 1TB,5,444.79,326.11,marketplace,Rio de Janeiro
107251,2025-10-06 00:08:59,C03792,USB Hub,4,68.67,23.69,store,São Paulo
107252,2025-11-16 02:30:42,C03188,Laptop Stand,5,127.34,64.31,marketplace,Goiania
107253,2025-11-27 18:55:43,C02589,SSD 1TB,1,483.63,350.92,marketplace,Curitiba
107254,2025-07-27 14:09:10,C00080,Keyboard,1,157.03,88.0,marketplace,Salvador
107255,2025-02-21 19:25:20,C01907,Mouse,4,74.48,29.34,online,Curitiba
107256,2025-07-25 14:18:53,C03870,Keyboard,4,139.47,96.43,online,Cuiaba
107257,2025-07-22 04:36:08,C00755,Webcam,3,268.24,143.11,store,Rio de Janeiro
107258,2025-09-08 17:44:55,C03402,SSD 1TB,4,423.51,329.06,store,Salvador
107259,2025-02-14 17:48:06,C03683,USB Hub,4,63.78,22.7,marketplace,Rio de Janeiro
107260,2025-04-30 05:50:02,C00391,Webcam,1,238.13,138.38,store,Goiania
107261,2025-01-10 15:53:16,C00743,USB Hub,3,64.01,25.96,online,Cuiaba
107262,2025-03-10 18:09:55,C00991,Keyboard,4,136.41,89.16,store,Goiania
107263,2025-05-17 11:50:48,C00136,SSD 1TB,1,485.94,303.52,marketplace,Recife
107264,2025-06-30 12:24:36,C03678,SSD 1TB,2,465.16,335.58,store,São Paulo
107265,2025-02-04 12:25:19,C03049,Headset,2,193.75,109.6,store,Cuiaba
107266,2025-09-27 03:37:48,C02332,SSD 1TB,5,476.07,340.37,store,Fortaleza
107267,2025-10-27 12:18:57,C01302,SSD 1TB,3,439.31,320.04,marketplace,Salvador
107268,2025-05-08 17:25:44,C04992,Webcam,2,273.94,139.1,marketplace,Salvador
107269,2025-06-27 22:46:49,C02723,USB Hub,2,63.48,23.09,online,Brasília
107270,2025-10-20 22:27:46,C03453,Monitor,3,926.58,643.83,online,Fortaleza
107271,2025-10-15 13:34:04,C00492,SSD 1TB,4,412.7,306.69,online,Recife
107272,2025-12-30 12:23:34,C03899,USB Hub,3,69.76,26.6,marketplace,Brasília
107273,2025-10-06 06:55:42,C03264,Laptop Stand,2,126.13,58.91,online,Recife
107274,2025-01-21 22:48:27,C03626,Webcam,3,240.17,138.05,marketplace,Rio de Janeiro
107275,2025-04-10 01:23:52,C00340,Keyboard,1,138.77,86.5,store,Fortaleza
107276,2025-11-09 23:03:49,C04542,Mouse,3,75.09,28.18,online,São Paulo
107277,2025-11-24 17:34:15,C00291,Keyboard,3,139.3,86.08,online,Recife
107278,2025-03-06 03:30:14,C04104,Mouse,5,73.64,28.55,store,Curitiba
107279,2025-06-03 10:02:39,C04911,USB Hub,4,67.86,24.32,online,Curitiba
107280,2025-08-13 03:19:23,C03389,Keyboard,1,138.09,87.84,marketplace,Cuiaba
107281,2025-09-23 18:31:09,C03102,Keyboard,3,145.94,96.41,online,São Paulo
107282,2025-03-05 23:51:17,C03155,Webcam,2,231.78,132.43,store,São Paulo
107283,2025-11-16 22:38:32,C01909,Keyboard,2,143.65,95.64,store,Salvador
107284,2025-02-21 16:03:37,C00414,Laptop Stand,3,117.16,61.87,store,Curitiba
107285,2025-07-11 22:32:14,C04763,Monitor,5,894.57,703.29,store,Salvador
107286,2025-10-10 09:41:54,C03721,Headset,4,206.86,122.72,online,Brasília
107287,2025-02-28 00:42:19,C04252,SSD 1TB,1,460.62,332.04,marketplace,Fortaleza
107288,2025-10-22 04:52:36,C01383,Headset,5,219.71,120.81,store,Fortaleza
107289,2025-05-31 19:34:46,C04886,Laptop Stand,5,121.82,54.82,marketplace,Curitiba
107290,2025-04-30 11:38:30,C03338,Headset,1,180.05,126.1,marketplace,São Paulo
107291,2025-03-29 23:38:57,C04745,SSD 1TB,2,408.16,315.29,online,Brasília
107292,2025-09-27 13:48:17,C00337,Webcam,5,245.97,139.54,store,Goiania
107293,2025-03-20 07:18:08,C03750,Webcam,5,262.5,153.56,marketplace,Brasília
107294,2025-03-17 17:57:11,C04335,Monitor,2,987.51,601.97,online,São Paulo
107295,2025-09-30 09:30:35,C01117,Monitor,3,856.0,669.97,store,Brasília
107296,2025-01-28 03:43:25,C00293,Headset,1,206.35,116.55,store,Curitiba
107297,2025-12-06 22:53:56,C00043,Monitor,4,910.88,692.95,marketplace,Rio de Janeiro
107298,2025-08-19 06:43:31,C01712,USB Hub,2,70.2,26.02,marketplace,Brasília
107299,2025-10-03 09:06:40,C03573,SSD 1TB,5,463.67,300.42,marketplace,Curitiba
107300,2025-09-06 12:20:36,C04605,Mouse,2,73.61,30.29,store,Fortaleza
107301,2025-08-02 07:19:32,C04113,Laptop Stand,5,113.54,62.62,online,Curitiba
107302,2025-08-15 08:46:52,C03331,Keyboard,2,149.23,82.67,store,Brasília
107303,2025-07-13 21:29:15,C03491,Webcam,2,238.59,143.57,marketplace,Curitiba
107304,2025-08-24 09:47:48,C02925,SSD 1TB,4,459.1,316.5,online,São Paulo
107305,2025-01-17 03:30:48,C00449,Mouse,3,76.1,28.29,marketplace,Fortaleza
107306,2025-05-29 20:30:20,C02159,Laptop Stand,3,110.25,57.35,online,Brasília
107307,2025-07-21 00:59:26,C03364,Webcam,2,233.23,148.25,store,Fortaleza
107308,2025-06-28 13:06:29,C00825,Webcam,2,235.99,133.88,online,Salvador
107309,2025-08-03 16:26:29,C01918,Mouse,2,72.68,27.7,online,Curitiba
107310,2025-07-25 21:55:53,C03364,Keyboard,1,144.95,86.13,online,Cuiaba
107311,2025-10-14 22:52:59,C01078,Headset,2,216.88,122.7,store,Recife
107312,2025-07-06 08:30:49,C04587,Keyboard,5,153.67,90.56,online,Salvador
107313,2025-05-01 11:50:04,C00573,Mouse,1,75.52,30.95,online,Cuiaba
107314,2025-10-12 01:16:41,C04745,Keyboard,1,155.87,88.36,online,Recife
107315,2025-02-05 20:31:16,C00829,SSD 1TB,3,492.52,300.02,marketplace,Curitiba
107316,2025-06-20 09:17:18,C03436,Laptop Stand,3,114.94,54.55,store,Curitiba
107317,2025-12-18 19:53:37,C00908,USB Hub,4,66.28,23.32,online,Recife
107318,2025-03-04 20:50:19,C01590,Headset,5,201.08,112.78,store,Brasília
107319,2025-05-02 08:39:53,C00833,Laptop Stand,5,115.52,61.4,online,São Paulo
107320,2025-07-17 04:48:30,C02720,Keyboard,4,157.81,91.45,online,Brasília
107321,2025-07-18 11:43:55,C01024,Webcam,5,250.62,149.07,store,Curitiba
107322,2025-06-08 20:25:05,C03140,USB Hub,2,71.08,25.97,store,Brasília
107323,2025-06-05 08:48:12,C01242,SSD 1TB,4,434.37,336.95,store,São Paulo
107324,2025-03-16 15:46:12,C01683,USB Hub,3,66.08,26.68,store,Rio de Janeiro
107325,2025-04-01 14:33:02,C01656,SSD 1TB,1,407.25,302.04,marketplace,Cuiaba
107326,2025-10-03 12:17:53,C02228,Mouse,1,77.45,30.15,online,Salvador
107327,2025-12-31 14:54:02,C01164,Keyboard,5,158.58,96.55,store,Brasília
107328,2025-07-15 17:49:42,C00358,Monitor,5,987.56,628.56,store,Recife
107329,2025-10-19 20:34:41,C02027,USB Hub,2,73.41,23.34,online,Cuiaba
107330,2025-03-21 08:14:45,C03227,Keyboard,3,161.5,91.45,marketplace,Brasília
107331,2025-02-11 03:10:26,C02324,SSD 1TB,3,450.27,335.43,online,Curitiba
107332,2025-11-20 15:07:46,C04707,Headset,5,209.47,131.31,marketplace,Brasília
107333,2025-02-15 11:54:25,C01842,Laptop Stand,1,109.46,54.74,online,São Paulo
107334,2025-05-04 04:13:47,C00348,USB Hub,3,72.95,27.01,online,Goiania
107335,2025-12-24 06:11:45,C02703,SSD 1TB,4,407.96,316.49,marketplace,Goiania
107336,2025-10-17 02:50:29,C04592,USB Hub,3,76.53,26.86,store,Rio de Janeiro
107337,2025-12-22 21:31:08,C03492,Mouse,5,85.84,27.31,online,São Paulo
107338,2025-07-13 07:15:15,C01600,Keyboard,2,149.95,93.79,marketplace,Curitiba
107339,2025-01-20 12:04:32,C00926,Laptop Stand,2,112.8,65.99,store,Brasília
107340,2025-08-20 03:00:09,C04277,Keyboard,5,149.95,96.74,online,Fortaleza
107341,2025-11-15 08:41:41,C02298,Monitor,5,830.39,671.46,marketplace,Goiania
107342,2025-04-23 14:07:41,C03079,SSD 1TB,5,428.34,329.26,store,Fortaleza
107343,2025-08-18 14:27:20,C01545,Monitor,3,875.69,651.59,store,Cuiaba
107344,2025-02-13 07:38:16,C04772,Laptop Stand,2,120.24,61.63,online,Curitiba
107345,2025-04-18 18:01:55,C02410,Headset,3,189.83,116.31,marketplace,Rio de Janeiro
107346,2025-05-09 05:53:09,C02718,USB Hub,2,70.91,25.97,store,Rio de Janeiro
107347,2025-08-29 00:08:15,C02740,Keyboard,1,154.94,93.09,marketplace,São Paulo
107348,2025-11-02 14:20:17,C03856,Laptop Stand,5,112.49,63.9,store,Salvador
107349,2025-08-23 23:42:35,C03279,Monitor,3,965.43,587.69,store,São Paulo
107350,2025-10-10 04:51:20,C01027,SSD 1TB,3,451.87,317.01,marketplace,Brasília
107351,2025-01-05 15:44:32,C04902,Monitor,3,835.09,597.36,marketplace,Cuiaba
107352,2025-09-22 10:44:58,C03220,Keyboard,1,145.15,90.02,store,Goiania
107353,2025-03-07 05:42:08,C01272,SSD 1TB,1,407.36,337.28,online,Goiania
107354,2025-06-26 21:07:35,C01399,SSD 1TB,2,464.54,295.45,marketplace,Cuiaba
107355,2025-07-26 01:24:32,C02681,Headset,3,210.12,112.75,store,Goiania
107356,2025-09-11 00:53:39,C01621,Mouse,5,85.34,30.12,marketplace,São Paulo
107357,2025-05-25 10:54:14,C04798,Keyboard,5,149.96,81.62,marketplace,Curitiba
107358,2025-05-11 03:00:21,C03693,USB Hub,1,66.84,25.05,store,Fortaleza
107359,2025-07-11 16:46:11,C04576,Laptop Stand,5,126.35,64.59,store,Curitiba
107360,2025-05-18 14:08:30,C04153,Laptop Stand,5,125.73,63.42,online,Rio de Janeiro
107361,2025-03-02 17:35:53,C02748,Keyboard,2,164.08,88.25,store,Goiania
107362,2025-09-25 22:23:57,C04960,USB Hub,3,72.7,23.61,store,São Paulo
107363,2025-12-30 18:14:47,C02693,Headset,1,192.0,127.14,store,São Paulo
107364,2025-09-23 20:31:01,C02343,SSD 1TB,5,414.94,344.77,online,Rio de Janeiro
107365,2025-01-22 07:06:34,C03732,Keyboard,2,136.8,84.58,marketplace,Salvador
107366,2025-02-13 20:56:10,C00156,SSD 1TB,4,443.4,349.85,store,Brasília
107367,2025-09-23 22:14:06,C01488,SSD 1TB,2,453.16,350.93,marketplace,Goiania
107368,2025-08-11 02:28:19,C04912,Monitor,3,870.73,706.91,marketplace,Curitiba
107369,2025-12-18 21:31:00,C04608,Headset,2,193.22,114.14,online,Rio de Janeiro
107370,2025-05-19 09:05:42,C03819,Monitor,4,969.4,615.7,online,Salvador
107371,2025-09-12 05:30:13,C04597,Laptop Stand,4,109.94,55.01,marketplace,Rio de Janeiro
107372,2025-01-25 06:25:21,C03764,Laptop Stand,4,125.79,63.62,online,Curitiba
107373,2025-05-03 03:12:07,C01600,SSD 1TB,5,481.57,350.32,marketplace,Curitiba
107374,2025-11-05 11:00:42,C01053,Laptop Stand,5,115.98,57.52,store,Salvador
107375,2025-06-23 10:59:53,C03025,Headset,2,198.24,120.53,marketplace,Salvador
107376,2025-11-23 09:55:19,C03815,Headset,1,200.72,123.27,online,Brasília
107377,2025-01-04 20:00:20,C01951,Monitor,3,865.4,704.53,store,Salvador
107378,2025-08-14 17:24:27,C02062,Webcam,3,227.06,135.69,store,São Paulo
107379,2025-09-09 16:40:11,C03669,Mouse,4,81.51,30.78,online,Cuiaba
107380,2025-11-10 02:58:40,C01770,Monitor,2,868.11,631.62,store,Cuiaba
107381,2025-01-14 03:23:47,C00855,SSD 1TB,5,444.94,338.49,marketplace,São Paulo
107382,2025-09-04 03:52:55,C02687,USB Hub,4,74.84,24.88,marketplace,Brasília
107383,2025-08-02 11:51:48,C04391,Keyboard,4,164.23,96.0,marketplace,Goiania
107384,2025-10-07 10:35:40,C04181,Keyboard,1,142.79,81.02,marketplace,Cuiaba
107385,2025-01-01 09:39:16,C01237,USB Hub,3,65.64,24.15,online,Salvador
107386,2025-03-25 01:09:06,C02789,Headset,2,191.26,126.45,marketplace,Brasília
107387,2025-06-27 20:59:01,C02652,Keyboard,3,147.33,84.21,marketplace,Fortaleza
107388,2025-07-23 01:14:36,C00605,Keyboard,1,138.43,96.0,store,Cuiaba
107389,2025-05-19 20:09:06,C02406,Webcam,3,231.25,151.7,marketplace,Fortaleza
107390,2025-07-13 21:21:12,C03403,Mouse,5,86.71,31.81,store,Fortaleza
107391,2025-12-17 05:59:11,C00276,SSD 1TB,2,427.31,312.3,marketplace,Curitiba
107392,2025-01-22 03:19:41,C03854,Keyboard,5,138.67,84.12,store,Brasília
107393,2025-08-20 12:10:54,C01846,Keyboard,5,148.0,92.34,store,Recife
107394,2025-10-21 14:47:25,C03185,Webcam,5,229.04,144.39,store,Goiania
107395,2025-08-17 17:30:11,C01279,Laptop Stand,2,126.71,57.61,marketplace,Salvador
107396,2025-08-19 15:50:20,C04460,Keyboard,1,160.73,95.35,marketplace,Cuiaba
107397,2025-11-27 13:17:42,C04752,Keyboard,3,149.87,89.07,store,Fortaleza
107398,2025-06-08 05:51:08,C01653,Laptop Stand,2,112.45,54.12,store,São Paulo
107399,2025-05-27 09:43:37,C02933,Keyboard,1,152.81,85.88,store,Brasília
107400,2025-03-09 06:15:41,C01237,SSD 1TB,5,491.89,298.2,store,Recife
107401,2025-04-27 04:12:31,C00340,Webcam,3,257.86,153.3,online,Rio de Janeiro
107402,2025-05-17 18:35:50,C01543,Headset,3,193.53,109.24,marketplace,Recife
107403,2025-01-08 11:56:41,C01736,Webcam,2,239.57,137.71,online,Fortaleza
107404,2025-06-23 13:51:06,C04768,Webcam,4,251.89,135.1,marketplace,Rio de Janeiro
107405,2025-02-12 16:25:13,C02894,Webcam,3,226.11,128.76,online,Goiania
107406,2025-11-20 08:54:49,C00262,Mouse,4,85.38,28.62,online,Goiania
107407,2025-10-19 20:05:43,C00197,Webcam,1,264.51,135.34,store,Cuiaba
107408,2025-11-08 17:11:48,C02332,USB Hub,4,72.29,27.42,online,Fortaleza
107409,2025-07-11 07:09:58,C00823,Laptop Stand,5,108.27,59.19,store,Fortaleza
107410,2025-06-14 20:39:25,C03470,Monitor,2,952.61,599.79,online,Goiania
107411,2025-09-21 21:45:42,C02279,Webcam,2,243.3,129.67,online,Salvador
107412,2025-08-26 20:28:21,C04658,Keyboard,4,138.6,81.45,marketplace,Recife
107413,2025-12-05 02:32:42,C01538,Keyboard,1,162.36,94.54,online,Curitiba
107414,2025-02-07 19:11:41,C02602,Keyboard,2,160.78,85.82,marketplace,Cuiaba
107415,2025-12-13 18:58:05,C03178,SSD 1TB,1,413.92,304.23,online,Brasília
107416,2025-05-31 03:20:55,C04645,Webcam,2,229.62,138.16,store,Cuiaba
107417,2025-01-16 00:26:08,C01317,Headset,1,192.99,113.34,store,Brasília
107418,2025-02-25 08:32:01,C00091,Headset,5,187.83,109.78,marketplace,Goiania
107419,2025-08-06 07:40:25,C01046,SSD 1TB,5,449.14,330.39,online,Rio de Janeiro
107420,2025-10-19 02:59:25,C00939,Laptop Stand,4,125.56,61.78,marketplace,Fortaleza
107421,2025-07-07 02:23:37,C03645,SSD 1TB,1,409.45,303.3,online,Goiania
107422,2025-07-15 23:05:59,C04120,Headset,2,206.7,130.13,marketplace,Rio de Janeiro
107423,2025-07-19 21:42:05,C04747,Monitor,3,982.51,658.84,marketplace,Recife
107424,2025-06-12 17:23:58,C04718,Keyboard,2,135.47,83.87,marketplace,Fortaleza
107425,2025-05-20 10:40:05,C03612,Laptop Stand,3,117.58,61.52,store,Brasília
107426,2025-01-12 05:17:30,C03632,Keyboard,4,136.4,96.31,marketplace,Brasília
107427,2025-11-10 07:53:51,C03378,Mouse,2,86.16,30.63,store,Goiania
107428,2025-10-29 12:39:17,C04783,USB Hub,1,66.3,27.12,online,Salvador
107429,2025-10-25 06:11:30,C00585,Laptop Stand,3,110.74,64.96,online,São Paulo
107430,2025-06-07 06:03:01,C04161,USB Hub,3,75.14,25.93,online,Curitiba
107431,2025-12-27 16:22:33,C04219,Headset,5,189.46,113.31,store,Rio de Janeiro
107432,2025-11-05 05:59:43,C01387,Mouse,2,79.66,30.8,online,Curitiba
107433,2025-05-16 12:51:44,C04631,Webcam,4,263.71,151.28,marketplace,Brasília
107434,2025-10-04 03:28:36,C01307,Laptop Stand,5,116.52,56.35,marketplace,Brasília
107435,2025-01-20 16:39:03,C02633,Monitor,1,960.5,640.14,marketplace,Salvador
107436,2025-06-19 17:53:46,C01131,Laptop Stand,5,125.74,61.89,online,Cuiaba
107437,2025-04-03 04:36:26,C03848,Laptop Stand,3,127.79,63.65,marketplace,Goiania
107438,2025-11-15 04:28:27,C02104,Webcam,1,246.59,134.16,marketplace,São Paulo
107439,2025-02-25 15:47:24,C02345,Keyboard,4,135.09,96.34,online,Recife
107440,2025-01-03 14:07:13,C01921,Laptop Stand,2,120.93,54.52,marketplace,Rio de Janeiro
107441,2025-02-18 06:10:09,C02288,Headset,1,196.62,122.95,store,Goiania
107442,2025-06-06 03:35:41,C02612,SSD 1TB,1,427.16,315.33,online,Curitiba
107443,2025-04-12 04:43:59,C04597,Mouse,1,77.43,27.22,store,Brasília
107444,2025-03-13 06:13:17,C02100,Mouse,5,81.07,29.6,online,Cuiaba
107445,2025-08-08 21:00:35,C02117,Mouse,5,73.89,32.13,store,Curitiba
107446,2025-10-29 06:42:22,C01776,SSD 1TB,5,469.03,291.36,marketplace,São Paulo
107447,2025-09-02 13:05:59,C01716,Keyboard,4,160.85,85.96,online,Fortaleza
107448,2025-07-10 18:20:47,C04557,Keyboard,1,152.68,83.13,store,Recife
107449,2025-11-27 08:58:48,C00346,SSD 1TB,4,445.53,340.47,store,Recife
107450,2025-03-19 00:14:17,C03915,USB Hub,4,64.79,26.89,store,Cuiaba
107451,2025-03-26 15:28:59,C00222,Monitor,4,810.25,643.0,online,Recife
107452,2025-02-23 12:25:20,C01266,Monitor,2,860.11,671.71,online,Recife
107453,2025-05-08 17:23:19,C00709,Monitor,4,838.29,674.69,store,Rio de Janeiro
107454,2025-05-05 06:12:46,C00063,Webcam,2,271.34,148.0,online,Curitiba
107455,2025-12-26 23:15:15,C01120,Headset,2,204.09,124.52,store,Cuiaba
107456,2025-12-14 22:37:38,C03528,Laptop Stand,1,122.67,54.33,marketplace,São Paulo
107457,2025-07-31 23:53:37,C03231,Mouse,4,85.96,31.83,online,Brasília
107458,2025-07-01 10:20:14,C00120,Webcam,2,268.23,152.81,marketplace,Rio de Janeiro
107459,2025-12-25 08:23:28,C00083,Keyboard,2,143.64,98.63,store,Rio de Janeiro
107460,2025-05-20 13:54:14,C01999,Laptop Stand,5,116.5,62.45,online,Rio de Janeiro
107461,2025-10-22 10:58:30,C02499,Mouse,3,88.21,31.97,marketplace,Rio de Janeiro
107462,2025-03-07 13:22:15,C03898,Monitor,3,985.95,698.51,marketplace,São Paulo
107463,2025-08-15 22:08:33,C02205,Headset,4,207.51,117.48,online,São Paulo
107464,2025-07-11 20:05:41,C00988,Keyboard,2,147.25,88.21,marketplace,Brasília
107465,2025-04-24 13:07:51,C03811,Headset,1,185.95,113.09,marketplace,Cuiaba
107466,2025-09-03 15:42:35,C04113,Webcam,5,268.17,143.47,store,Fortaleza
107467,2025-08-01 19:04:41,C00883,Monitor,5,843.22,602.3,online,Brasília
107468,2025-04-14 12:49:54,C04243,USB Hub,2,74.01,23.9,store,Recife
107469,2025-04-16 13:04:13,C04765,Keyboard,4,144.86,90.95,marketplace,Goiania
107470,2025-02-04 07:55:36,C03516,USB Hub,5,68.71,22.9,online,Brasília
107471,2025-02-16 01:24:01,C03130,Laptop Stand,3,129.55,62.35,marketplace,Cuiaba
107472,2025-08-21 03:49:56,C04567,Monitor,5,840.47,709.68,store,Rio de Janeiro
107473,2025-03-07 03:56:26,C04372,Keyboard,5,159.68,81.75,online,Curitiba
107474,2025-02-10 00:29:44,C03021,Mouse,4,73.53,29.8,marketplace,Goiania
107475,2025-02-26 09:55:20,C04326,Headset,5,218.42,119.05,store,Goiania
107476,2025-01-24 22:21:22,C02638,Monitor,2,981.77,615.57,marketplace,Goiania
107477,2025-08-07 13:12:01,C03709,SSD 1TB,4,446.6,319.18,store,Salvador
107478,2025-07-03 17:29:24,C00928,Headset,2,206.2,110.89,store,Cuiaba
107479,2025-01-06 19:47:53,C04963,Laptop Stand,1,131.32,65.29,marketplace,Fortaleza
107480,2025-10-22 22:07:28,C01884,Laptop Stand,1,115.76,64.14,online,Salvador
107481,2025-01-30 19:26:33,C00640,Headset,5,217.13,128.69,store,Brasília
107482,2025-04-15 16:54:24,C02734,Keyboard,3,142.4,90.03,marketplace,São Paulo
107483,2025-05-30 11:00:15,C03348,SSD 1TB,5,421.48,335.84,marketplace,Cuiaba
107484,2025-09-17 03:09:56,C01314,Headset,1,213.38,111.62,online,Brasília
107485,2025-09-24 19:14:50,C02292,Webcam,3,228.75,129.14,marketplace,Salvador
107486,2025-12-27 08:19:05,C02581,Webcam,1,258.16,134.82,online,Goiania
107487,2025-07-16 11:04:22,C02367,Mouse,5,77.1,30.82,store,Brasília
107488,2025-09-17 18:58:35,C03194,Headset,2,193.17,126.24,marketplace,Goiania
107489,2025-12-05 01:43:16,C02615,SSD 1TB,2,446.65,340.79,store,Fortaleza
107490,2025-02-16 11:15:40,C02830,SSD 1TB,2,472.63,318.01,online,Cuiaba
107491,2025-10-31 02:03:07,C00562,SSD 1TB,4,412.4,290.36,online,Brasília
107492,2025-07-10 01:09:07,C03033,Headset,5,203.45,119.12,online,Cuiaba
107493,2025-08-13 18:22:19,C01998,USB Hub,3,75.41,27.38,online,Recife
107494,2025-04-20 11:03:02,C04066,Webcam,4,238.07,150.14,online,Curitiba
107495,2025-08-29 18:25:10,C04188,Mouse,4,87.97,31.52,online,Goiania
107496,2025-02-25 07:51:18,C04875,Mouse,4,75.15,31.57,marketplace,Cuiaba
107497,2025-02-19 07:41:17,C02591,Headset,3,211.83,120.65,marketplace,São Paulo
107498,2025-03-07 20:16:26,C00557,SSD 1TB,5,455.46,310.85,store,Goiania
107499,2025-05-06 17:13:07,C00922,SSD 1TB,3,418.37,313.82,marketplace,São Paulo
107500,2025-08-27 02:25:27,C03096,Headset,3,218.74,117.58,marketplace,Goiania
107501,2025-11-09 07:31:31,C00338,Headset,3,184.12,119.79,online,Brasília
107502,2025-07-31 07:42:22,C04119,Monitor,3,919.15,660.4,store,Curitiba
107503,2025-08-28 15:05:50,C02270,Webcam,3,237.31,134.99,online,Salvador
107504,2025-07-23 23:05:48,C00434,Mouse,5,73.47,28.97,store,Fortaleza
107505,2025-10-28 08:08:39,C00947,Monitor,4,942.6,649.67,store,Rio de Janeiro
107506,2025-11-21 14:39:10,C01779,Keyboard,4,145.57,83.33,store,Goiania
107507,2025-07-24 06:01:42,C04496,SSD 1TB,3,449.57,319.5,store,Cuiaba
